ent,mun,loc,upm,est_d,t_loc,id_vivienda,hab
27,2,1,36,758,2,217,3
27,2,1,20,758,2,240,2
27,2,1,55,758,2,63,7
27,2,1,36,758,2,69,7
27,2,1,55,758,2,62,2
27,2,1,20,758,2,224,2
27,2,1,55,758,2,230,4
27,2,1,55,758,2,141,3
27,2,1,36,758,2,130,4
27,2,1,20,758,2,21,2
27,2,1,55,758,2,207,1
27,2,1,36,758,2,190,6
27,2,1,55,758,2,256,5
27,2,1,20,758,2,205,3
27,2,1,36,758,2,143,6
27,2,1,20,758,2,288,1
27,2,1,36,758,2,338,6
27,2,1,55,758,2,52,7
27,2,1,36,758,2,68,1
27,2,1,36,758,2,126,6
27,2,1,55,758,2,25,7
27,2,1,55,758,2,227,2
27,2,1,36,758,2,239,2
27,2,1,55,758,2,4,2
27,2,1,20,758,2,43,3
27,2,1,55,758,2,238,3
27,2,1,20,758,2,211,5
27,2,1,55,758,2,157,7
27,2,1,36,758,2,87,3
27,2,1,20,758,2,142,7
27,2,1,55,758,2,75,6
27,2,1,20,758,2,216,1
27,2,1,20,758,2,237,6
27,2,1,20,758,2,247,4
27,2,1,20,758,2,257,2
27,2,1,55,758,2,2,6
27,2,1,20,758,2,331,4
27,2,1,20,758,2,105,6
27,2,1,36,758,2,196,5
27,2,1,55,758,2,201,7
27,2,1,20,758,2,340,1
27,2,1,55,758,2,191,4
27,2,1,36,758,2,246,6
27,3,1,12,759,2,181,4
27,6,1,73,759,2,40,5
27,16,1,167,759,2,154,6
27,8,1,117,759,2,142,3
27,7,1,95,759,2,184,7
27,8,1,117,759,2,151,5
27,6,1,73,759,2,85,3
27,17,1,204,759,2,152,3
27,6,1,73,759,2,182,1
27,3,1,12,759,2,230,4
27,16,1,184,759,2,64,7
27,16,1,167,759,2,163,2
27,6,1,73,759,2,208,5
27,3,1,12,759,2,126,4
27,16,1,184,759,2,109,5
27,8,1,117,759,2,179,1
27,16,1,184,759,2,85,3
27,3,1,12,759,2,219,6
27,3,1,12,759,2,267,3
27,7,1,95,759,2,233,2
27,7,1,95,759,2,283,3
27,16,1,184,759,2,83,3
27,7,1,95,759,2,264,1
27,6,1,73,759,2,36,3
27,6,1,73,759,2,124,7
27,8,1,117,759,2,185,4
27,8,1,117,759,2,116,4
27,7,1,95,759,2,126,7
27,3,1,12,759,2,228,1
27,16,1,184,759,2,114,6
27,17,1,204,759,2,120,3
27,3,1,12,759,2,119,2
27,7,1,95,759,2,82,1
27,7,1,95,759,2,44,7
27,17,1,204,759,2,66,3
27,16,1,167,759,2,145,1
27,16,1,184,759,2,107,2
27,16,1,184,759,2,3,1
27,7,1,95,759,2,38,4
27,7,1,95,759,2,76,1
27,7,1,95,759,2,14,6
27,6,1,73,759,2,214,4
27,6,1,73,759,2,129,3
27,8,1,117,759,2,136,1
27,16,1,167,759,2,16,6
27,3,1,12,759,2,264,3
27,3,1,12,759,2,22,1
27,16,1,167,759,2,160,3
27,16,1,167,759,2,147,1
27,3,1,12,759,2,178,3
27,16,1,167,759,2,138,1
27,17,1,204,759,2,23,3
27,3,1,12,759,2,10,7
27,17,1,204,759,2,79,6
27,17,1,204,759,2,150,4
27,17,1,204,759,2,125,2
27,7,1,95,759,2,132,5
27,6,1,73,759,2,183,4
27,7,1,95,759,2,141,4
27,8,1,117,759,2,182,6
27,17,1,204,759,2,111,1
27,16,1,167,759,2,117,3
27,17,1,204,759,2,6,7
27,16,1,167,759,2,6,3
27,3,1,12,759,2,15,1
27,6,1,73,759,2,7,4
27,8,1,117,759,2,35,6
27,6,1,73,759,2,136,6
27,7,1,95,759,2,279,6
27,16,1,184,759,2,94,5
27,6,1,73,759,2,156,5
27,16,1,167,759,2,151,6
27,16,1,167,759,2,135,4
27,8,1,117,759,2,86,5
27,8,1,117,759,2,15,1
27,8,1,117,759,2,64,1
27,7,1,95,759,2,142,3
27,16,1,184,759,2,38,4
27,8,1,117,759,2,72,1
27,7,1,95,759,2,149,5
27,7,1,95,759,2,33,4
27,16,1,167,759,2,97,6
27,17,1,204,759,2,89,6
27,6,1,73,759,2,57,4
27,3,1,12,759,2,254,4
27,16,1,184,759,2,49,4
27,8,1,117,759,2,16,5
27,3,1,12,759,2,3,3
27,17,1,204,759,2,13,2
27,3,1,12,759,2,156,4
27,8,1,117,759,2,125,3
27,16,1,167,759,2,83,6
27,3,1,12,759,2,226,5
27,6,1,73,759,2,188,6
27,3,1,12,759,2,186,3
27,16,1,167,759,2,55,5
27,17,1,204,759,2,71,2
27,17,1,204,759,2,38,1
27,17,1,204,759,2,121,7
27,3,1,12,759,2,102,2
27,16,1,184,759,2,39,6
27,7,1,95,759,2,7,7
27,16,1,167,759,2,8,5
27,17,1,204,759,2,103,5
27,16,1,167,759,2,99,1
27,16,1,184,759,2,92,3
27,8,1,117,759,2,110,7
27,16,1,167,759,2,7,4
27,16,1,184,759,2,40,5
27,17,1,204,759,2,65,5
27,7,1,95,759,2,270,7
27,16,1,167,759,2,40,7
27,8,1,117,759,2,67,1
27,16,1,184,759,2,74,1
27,17,1,204,759,2,139,2
27,8,1,117,759,2,135,6
27,16,1,184,759,2,91,5
27,6,1,73,759,2,134,1
27,6,1,73,759,2,118,2
27,8,1,117,759,2,162,5
27,16,1,167,759,2,13,1
27,16,1,184,759,2,46,4
27,17,1,204,759,2,53,2
27,16,1,184,759,2,124,6
27,17,1,204,759,2,12,2
27,17,1,204,759,2,60,1
27,16,1,184,759,2,51,2
27,7,1,95,759,2,232,3
27,7,1,95,759,2,108,2
27,6,1,73,759,2,217,1
27,8,1,117,759,2,144,1
27,3,1,12,759,2,208,5
27,16,1,167,759,2,106,7
27,16,1,184,759,2,116,4
27,3,1,12,759,2,161,5
27,8,1,117,759,2,97,3
27,6,1,73,759,2,130,5
27,16,1,184,759,2,77,2
27,6,1,73,759,2,84,2
27,6,1,73,759,2,144,3
27,4,214,33,760,2,73,3
27,5,1,66,760,2,93,2
27,14,1,157,760,2,88,1
27,17,1,209,760,2,42,7
27,5,1,66,760,2,210,6
27,5,1,66,760,2,92,6
27,17,1,209,760,2,92,3
27,8,1,106,760,2,39,3
27,5,1,53,760,2,167,7
27,12,1,137,760,2,100,1
27,5,1,66,760,2,10,1
27,5,1,66,760,2,3,6
27,17,1,209,760,2,51,5
27,14,1,157,760,2,86,4
27,14,1,157,760,2,64,5
27,17,1,209,760,2,41,2
27,5,1,66,760,2,164,7
27,8,1,106,760,2,192,5
27,5,1,53,760,2,322,6
27,17,1,209,760,2,58,6
27,5,1,53,760,2,171,7
27,5,1,53,760,2,85,1
27,14,1,157,760,2,127,4
27,8,1,106,760,2,166,6
27,8,1,106,760,2,137,7
27,5,1,53,760,2,73,1
27,8,1,106,760,2,177,5
27,8,1,106,760,2,261,1
27,5,1,66,760,2,86,7
27,17,1,209,760,2,113,1
27,4,214,33,760,2,305,5
27,5,1,66,760,2,253,6
27,14,1,157,760,2,143,3
27,14,1,157,760,2,43,4
27,4,214,33,760,2,174,1
27,12,1,137,760,2,71,5
27,4,214,33,760,2,202,3
27,5,1,66,760,2,149,3
27,12,1,137,760,2,91,3
27,8,1,106,760,2,273,2
27,5,1,66,760,2,19,3
27,5,1,53,760,2,57,7
27,5,1,53,760,2,219,3
27,5,1,66,760,2,141,1
27,8,1,106,760,2,205,1
27,5,1,53,760,2,162,7
27,12,1,137,760,2,107,5
27,5,1,53,760,2,56,3
27,12,1,137,760,2,64,1
27,12,1,137,760,2,122,2
27,5,1,66,760,2,211,3
27,5,1,66,760,2,172,7
27,5,1,53,760,2,18,6
27,12,1,137,760,2,136,5
27,8,1,106,760,2,60,7
27,12,1,137,760,2,30,4
27,8,1,106,760,2,94,6
27,14,1,157,760,2,2,6
27,12,1,137,760,2,1,6
27,8,1,106,760,2,216,7
27,17,1,209,760,2,24,7
27,14,1,157,760,2,23,4
27,14,1,157,760,2,93,2
27,17,1,209,760,2,69,1
27,14,1,157,760,2,16,6
27,17,1,209,760,2,70,3
27,4,214,33,760,2,131,7
27,17,1,209,760,2,94,7
27,14,1,157,760,2,128,6
27,8,1,106,760,2,264,4
27,12,1,137,760,2,135,7
27,14,1,157,760,2,142,3
27,12,1,137,760,2,86,5
27,5,1,53,760,2,37,7
27,5,1,66,760,2,213,3
27,4,214,33,760,2,84,1
27,12,1,137,760,2,38,7
27,4,214,33,760,2,136,4
27,4,214,33,760,2,67,4
27,4,214,33,760,2,173,7
27,4,214,33,760,2,137,4
27,17,1,209,760,2,19,1
27,14,1,157,760,2,19,5
27,4,214,33,760,2,6,5
27,17,1,209,760,2,105,4
27,5,1,66,760,2,166,7
27,17,1,209,760,2,67,6
27,8,1,106,760,2,199,1
27,4,214,33,760,2,205,1
27,5,1,66,760,2,146,7
27,5,1,53,760,2,141,7
27,8,1,106,760,2,170,7
27,17,1,209,760,2,75,6
27,8,1,106,760,2,159,2
27,14,1,157,760,2,135,1
27,12,1,137,760,2,55,7
27,17,1,209,760,2,115,3
27,14,1,157,760,2,62,6
27,8,1,106,760,2,117,2
27,4,214,33,760,2,9,1
27,5,1,53,760,2,303,5
27,17,1,209,760,2,9,6
27,12,1,137,760,2,49,4
27,17,1,209,760,2,104,4
27,14,1,157,760,2,9,4
27,5,1,66,760,2,126,2
27,12,1,137,760,2,13,4
27,4,214,33,760,2,222,3
27,5,1,53,760,2,40,2
27,14,1,157,760,2,160,3
27,14,1,157,760,2,148,1
27,4,214,33,760,2,169,4
27,17,1,209,760,2,26,3
27,8,1,106,760,2,103,7
27,5,1,53,760,2,298,4
27,4,214,33,760,2,154,4
27,12,1,137,760,2,124,3
27,12,1,137,760,2,27,4
27,12,1,137,760,2,130,1
27,5,1,53,760,2,198,3
27,17,1,209,760,2,3,1
27,5,1,53,760,2,8,1
27,4,214,33,760,2,120,5
27,8,1,106,760,2,72,3
27,4,214,33,760,2,71,2
27,4,214,33,760,2,246,7
27,8,1,106,760,2,66,2
27,4,214,33,760,2,257,7
27,5,1,53,760,2,311,6
27,5,1,53,760,2,147,5
27,5,1,66,760,2,225,7
27,14,1,157,760,2,96,4
27,8,1,106,760,2,30,5
27,12,1,137,760,2,121,3
27,5,1,66,760,2,165,2
27,17,1,209,760,2,108,4
27,5,1,53,760,2,125,4
27,14,1,157,760,2,8,1
27,12,1,137,760,2,88,1
27,5,1,66,760,2,221,4
27,4,166,46,763,3,368,7
27,12,18,113,763,3,101,5
27,1,1,1,763,3,310,5
27,8,98,85,763,3,23,1
27,5,66,68,763,3,134,6
27,4,166,46,763,3,256,6
27,8,98,85,763,3,85,2
27,12,18,113,763,3,63,4
27,5,66,68,763,3,60,6
27,5,66,68,763,3,154,6
27,8,98,85,763,3,129,6
27,5,66,68,763,3,115,4
27,5,66,68,763,3,112,1
27,4,166,46,763,3,155,3
27,4,166,46,763,3,195,5
27,4,166,46,763,3,205,2
27,8,98,85,763,3,14,7
27,5,66,68,763,3,105,7
27,12,18,113,763,3,153,4
27,8,98,85,763,3,71,5
27,4,166,46,763,3,45,5
27,12,18,113,763,3,18,3
27,2,22,21,763,3,185,1
27,4,166,46,763,3,138,4
27,1,1,1,763,3,269,2
27,12,18,113,763,3,64,5
27,2,22,21,763,3,200,6
27,4,166,46,763,3,224,3
27,5,66,68,763,3,149,3
27,5,66,68,763,3,119,1
27,5,66,68,763,3,150,5
27,4,166,46,763,3,208,3
27,12,18,113,763,3,26,3
27,2,22,21,763,3,209,5
27,12,18,113,763,3,42,4
27,12,18,113,763,3,6,5
27,2,22,21,763,3,120,7
27,8,98,85,763,3,145,3
27,5,66,68,763,3,51,4
27,12,18,113,763,3,160,4
27,12,18,113,763,3,162,3
27,12,18,113,763,3,166,2
27,2,22,21,763,3,53,7
27,8,98,85,763,3,126,4
27,12,18,113,763,3,44,3
27,8,98,85,763,3,119,1
27,5,66,68,763,3,73,2
27,1,1,1,763,3,188,7
27,5,66,68,763,3,122,4
27,2,22,21,763,3,182,2
27,5,66,68,763,3,44,4
27,2,22,21,763,3,127,2
27,1,1,1,763,3,51,5
27,5,66,68,763,3,123,5
27,4,166,46,763,3,334,5
27,4,166,46,763,3,164,6
27,1,1,1,763,3,4,1
27,1,1,1,763,3,145,7
27,2,22,21,763,3,191,3
27,2,22,21,763,3,105,1
27,8,98,85,763,3,110,4
27,4,166,46,763,3,46,6
27,2,22,21,763,3,14,6
27,2,22,21,763,3,43,1
27,8,98,85,763,3,37,1
27,4,166,46,763,3,336,7
27,1,1,1,763,3,230,7
27,2,22,21,763,3,19,6
27,4,166,46,763,3,136,5
27,2,22,21,763,3,147,4
27,8,98,85,763,3,16,3
27,2,22,21,763,3,135,7
27,2,22,21,763,3,151,5
27,8,98,85,763,3,13,3
27,5,66,68,763,3,135,2
27,1,1,1,763,3,46,4
27,2,22,21,763,3,181,2
27,8,98,85,763,3,12,6
27,8,98,85,763,3,116,4
27,5,66,68,763,3,13,4
27,8,98,85,763,3,88,6
27,1,1,1,763,3,455,1
27,1,1,1,763,3,426,7
27,12,18,113,763,3,161,6
27,1,1,1,763,3,329,7
27,12,18,113,763,3,151,3
27,2,22,21,763,3,169,3
27,8,98,85,763,3,89,2
27,5,66,68,763,3,43,5
27,2,22,21,763,3,104,2
27,4,166,46,763,3,270,1
27,1,1,1,763,3,3,6
27,2,22,21,763,3,95,5
27,1,1,1,763,3,243,6
27,4,166,46,763,3,125,6
27,4,166,46,763,3,112,5
27,1,1,1,763,3,259,6
27,4,166,46,763,3,175,2
27,4,166,46,763,3,118,6
27,5,66,68,763,3,48,4
27,2,22,21,763,3,118,2
27,8,98,85,763,3,64,2
27,12,18,113,763,3,94,3
27,1,1,1,763,3,424,5
27,1,1,1,763,3,247,1
27,12,18,113,763,3,139,4
27,1,1,1,763,3,9,5
27,8,98,85,763,3,28,4
27,12,18,113,763,3,35,6
27,1,1,1,763,3,103,3
27,1,1,1,763,3,39,2
27,12,18,113,763,3,25,4
27,5,66,68,763,3,22,3
27,8,98,85,763,3,61,7
27,1,1,1,763,3,226,1
27,12,18,113,763,3,80,2
27,4,166,46,763,3,90,5
27,8,98,85,763,3,136,5
27,12,18,113,763,3,16,5
27,5,66,68,763,3,97,3
27,12,16,111,764,3,92,1
27,4,176,51,764,3,199,4
27,12,16,111,764,3,108,4
27,1,1,8,764,3,278,5
27,1,1,8,764,3,202,3
27,4,176,51,764,3,161,6
27,1,1,8,764,3,249,3
27,1,1,8,764,3,108,2
27,1,1,8,764,3,114,1
27,1,1,8,764,3,432,5
27,12,16,111,764,3,141,6
27,1,1,8,764,3,183,1
27,12,16,111,764,3,9,4
27,12,16,111,764,3,35,6
27,12,16,111,764,3,162,7
27,1,1,8,764,3,149,1
27,4,176,51,764,3,249,3
27,12,16,111,764,3,163,7
27,12,16,111,764,3,17,6
27,12,16,111,764,3,181,4
27,4,176,51,764,3,75,7
27,4,176,51,764,3,227,1
27,4,176,51,764,3,100,4
27,4,176,51,764,3,204,2
27,1,1,8,764,3,324,3
27,4,176,51,764,3,53,5
27,4,176,51,764,3,82,7
27,4,176,51,764,3,222,3
27,1,1,8,764,3,299,6
27,4,176,51,764,3,132,4
27,4,176,51,764,3,118,3
27,1,1,8,764,3,372,5
27,4,176,51,764,3,205,3
27,12,16,111,764,3,150,4
27,4,176,51,764,3,89,1
27,4,176,51,764,3,232,4
27,1,1,8,764,3,113,4
27,12,16,111,764,3,172,6
27,12,16,111,764,3,82,4
27,4,176,51,764,3,79,5
27,12,16,111,764,3,113,5
27,1,1,8,764,3,366,6
27,12,16,111,764,3,169,7
27,4,176,51,764,3,215,2
27,4,176,51,764,3,143,5
27,4,176,51,764,3,131,1
27,1,1,8,764,3,363,2
27,12,16,111,764,3,21,1
27,12,16,111,764,3,118,2
27,1,1,8,764,3,379,7
27,12,16,111,764,3,2,2
27,4,176,51,764,3,133,6
27,12,16,111,764,3,14,1
27,12,16,111,764,3,148,2
27,1,1,8,764,3,387,1
27,1,1,8,764,3,206,7
27,1,1,8,764,3,294,3
27,12,16,111,764,3,37,3
27,1,1,8,764,3,306,7
27,1,1,8,764,3,157,7
27,8,111,81,765,3,63,7
27,2,30,15,765,3,166,3
27,5,16,699,765,3,15,3
27,2,30,15,765,3,113,1
27,5,16,699,765,3,76,2
27,5,16,699,765,3,50,1
27,8,111,81,765,3,109,7
27,5,16,699,765,3,20,3
27,2,30,15,765,3,122,1
27,2,30,15,765,3,102,4
27,2,30,15,765,3,171,4
27,5,16,699,765,3,14,4
27,2,30,15,765,3,187,3
27,5,16,699,765,3,1,3
27,2,30,15,765,3,60,1
27,8,111,81,765,3,16,6
27,2,30,15,765,3,1,6
27,2,30,15,765,3,7,4
27,8,111,81,765,3,56,5
27,8,111,81,765,3,100,6
27,5,16,699,765,3,51,6
27,2,30,15,765,3,116,3
27,2,30,15,765,3,58,2
27,8,111,81,765,3,9,6
27,8,111,81,765,3,75,1
27,8,111,81,765,3,2,5
27,2,30,15,765,3,238,4
27,2,30,15,765,3,99,7
27,8,111,81,765,3,125,6
27,8,111,81,765,3,72,3
27,8,111,81,765,3,7,4
27,8,111,81,765,3,57,3
27,8,111,81,765,3,122,3
27,5,16,699,765,3,5,2
27,8,111,81,765,3,82,7
27,5,16,699,765,3,69,1
27,2,30,15,765,3,203,3
27,2,30,15,765,3,160,2
27,5,16,699,765,3,7,7
27,5,16,699,765,3,63,7
27,5,16,699,765,3,62,2
27,5,16,699,765,3,39,4
27,2,30,15,765,3,161,3
27,8,111,81,765,3,55,2
27,2,30,15,765,3,29,3
27,5,16,699,765,3,35,5
27,5,16,699,765,3,16,1
27,8,111,81,765,3,43,7
27,8,111,81,765,3,49,7
27,8,111,81,765,3,113,5
27,8,111,81,765,3,107,5
27,5,16,699,765,3,53,3
27,5,16,699,765,3,9,7
27,5,16,699,765,3,67,2
27,2,30,15,765,3,228,1
27,2,30,15,765,3,39,3
27,5,16,699,765,3,6,7
27,8,111,81,765,3,88,3
27,2,30,15,765,3,157,6
27,5,16,699,765,3,49,5
27,4,264,50,766,3,73,3
27,2,29,145,766,3,144,5
27,2,29,145,766,3,173,5
27,2,29,145,766,3,89,5
27,10,36,94,766,3,66,6
27,4,264,50,766,3,39,3
27,4,264,50,766,3,156,6
27,2,29,145,766,3,97,3
27,10,36,94,766,3,105,2
27,4,264,50,766,3,245,5
27,10,36,94,766,3,83,3
27,2,29,145,766,3,166,5
27,4,264,50,766,3,143,6
27,10,36,94,766,3,231,2
27,2,29,145,766,3,31,4
27,2,29,145,766,3,6,3
27,2,29,145,766,3,42,3
27,4,264,50,766,3,119,3
27,4,264,50,766,3,84,6
27,10,36,94,766,3,121,4
27,2,29,145,766,3,141,4
27,10,36,94,766,3,118,4
27,10,36,94,766,3,50,1
27,4,264,50,766,3,239,6
27,10,36,94,766,3,140,5
27,4,264,50,766,3,127,7
27,2,29,145,766,3,156,4
27,2,29,145,766,3,159,2
27,10,36,94,766,3,7,2
27,2,29,145,766,3,155,2
27,2,29,145,766,3,114,5
27,10,36,94,766,3,104,5
27,4,264,50,766,3,187,3
27,2,29,145,766,3,128,2
27,10,36,94,766,3,255,4
27,10,36,94,766,3,258,7
27,2,29,145,766,3,127,2
27,4,264,50,766,3,280,3
27,4,264,50,766,3,227,1
27,4,264,50,766,3,217,6
27,4,264,50,766,3,216,2
27,10,36,94,766,3,206,2
27,10,36,94,766,3,72,1
27,2,29,145,766,3,146,3
27,4,264,50,766,3,279,1
27,2,29,145,766,3,175,2
27,4,264,50,766,3,244,5
27,4,264,50,766,3,142,3
27,2,29,145,766,3,157,6
27,10,36,94,766,3,35,7
27,4,264,50,766,3,175,5
27,10,36,94,766,3,141,1
27,2,29,145,766,3,182,4
27,2,29,145,766,3,118,3
27,10,36,94,766,3,56,3
27,4,264,50,766,3,112,6
27,10,36,94,766,3,229,3
27,10,36,94,766,3,246,2
27,10,36,94,766,3,250,4
27,4,264,50,766,3,192,7
27,2,67,44,769,4,124,5
27,8,38,388,769,4,36,7
27,2,32,95,769,4,91,2
27,12,10,518,769,4,10,2
27,2,32,95,769,4,59,4
27,8,38,388,769,4,35,3
27,2,67,44,769,4,181,5
27,8,450,359,769,4,86,6
27,5,4,222,769,4,110,4
27,8,38,388,769,4,32,1
27,8,38,388,769,4,83,4
27,13,47,570,769,4,46,2
27,8,450,359,769,4,61,7
27,12,10,518,769,4,73,3
27,2,67,44,769,4,96,5
27,5,4,222,769,4,71,1
27,8,38,388,769,4,87,5
27,8,38,388,769,4,63,1
27,2,32,95,769,4,20,1
27,17,83,676,769,4,30,3
27,2,32,95,769,4,93,6
27,8,450,359,769,4,27,4
27,17,83,676,769,4,57,5
27,12,10,518,769,4,54,4
27,2,67,44,769,4,224,6
27,17,83,676,769,4,69,6
27,2,32,95,769,4,116,2
27,11,70,485,769,4,68,5
27,5,69,253,769,4,84,7
27,2,67,44,769,4,168,1
27,17,83,676,769,4,77,3
27,5,69,253,769,4,80,6
27,13,47,570,769,4,61,1
27,8,450,359,769,4,44,6
27,8,38,388,769,4,24,7
27,12,10,518,769,4,55,5
27,2,32,95,769,4,136,6
27,13,47,570,769,4,41,3
27,5,4,222,769,4,49,5
27,2,67,44,769,4,47,5
27,8,450,359,769,4,45,2
27,8,38,388,769,4,23,1
27,12,10,518,769,4,26,7
27,8,38,388,769,4,20,1
27,5,69,253,769,4,134,6
27,8,450,359,769,4,5,6
27,5,4,222,769,4,2,1
27,5,69,253,769,4,73,7
27,8,38,388,769,4,58,6
27,5,69,253,769,4,143,6
27,5,69,253,769,4,52,1
27,2,32,95,769,4,203,5
27,17,83,676,769,4,63,1
27,8,38,388,769,4,42,4
27,8,450,359,769,4,64,5
27,17,83,676,769,4,16,1
27,13,47,570,769,4,22,6
27,8,38,388,769,4,30,4
27,8,38,388,769,4,55,7
27,2,67,44,769,4,315,3
27,5,69,253,769,4,68,3
27,2,32,95,769,4,239,5
27,8,450,359,769,4,48,5
27,8,38,388,769,4,18,3
27,11,70,485,769,4,31,5
27,17,83,676,769,4,27,6
27,13,47,570,769,4,52,5
27,2,32,95,769,4,246,6
27,13,47,570,769,4,59,7
27,5,4,222,769,4,48,2
27,13,47,570,769,4,49,4
27,5,4,222,769,4,59,7
27,5,4,222,769,4,54,5
27,5,4,222,769,4,69,2
27,2,32,95,769,4,148,1
27,17,83,676,769,4,41,5
27,8,450,359,769,4,59,6
27,2,32,95,769,4,133,6
27,17,83,676,769,4,17,4
27,11,70,485,769,4,69,7
27,2,32,95,769,4,23,4
27,11,70,485,769,4,46,3
27,11,70,485,769,4,44,5
27,2,32,95,769,4,25,5
27,13,47,570,769,4,27,7
27,5,4,222,769,4,9,5
27,12,10,518,769,4,16,6
27,13,47,570,769,4,6,3
27,5,4,222,769,4,116,5
27,5,69,253,769,4,133,7
27,8,38,388,769,4,79,6
27,17,83,676,769,4,68,1
27,5,69,253,769,4,66,3
27,12,10,518,769,4,81,1
27,13,47,570,769,4,47,3
27,11,70,485,769,4,29,6
27,2,32,95,769,4,268,5
27,8,450,359,769,4,41,7
27,8,38,388,769,4,88,4
27,13,47,570,769,4,35,2
27,5,69,253,769,4,87,4
27,5,4,222,769,4,35,2
27,8,450,359,769,4,55,2
27,2,67,44,769,4,186,2
27,11,70,485,769,4,37,6
27,5,4,222,769,4,119,5
27,5,69,253,769,4,81,4
27,5,69,253,769,4,89,7
27,2,67,44,769,4,85,6
27,13,47,570,769,4,40,2
27,12,10,518,769,4,65,7
27,5,4,222,769,4,68,1
27,12,10,518,769,4,45,7
27,2,32,95,769,4,211,4
27,13,47,570,769,4,17,3
27,5,69,253,769,4,98,1
27,8,38,388,769,4,72,2
27,2,32,95,769,4,71,1
27,8,450,359,769,4,49,5
27,2,67,44,769,4,116,7
27,11,70,485,769,4,10,2
27,17,83,676,769,4,61,7
27,2,32,95,769,4,277,7
27,13,47,570,769,4,2,7
27,2,67,44,769,4,5,5
27,2,67,44,769,4,322,4
27,2,32,95,769,4,180,1
27,17,83,676,769,4,21,7
27,5,69,253,769,4,64,5
27,12,10,518,769,4,47,2
27,2,67,44,769,4,201,1
27,17,83,676,769,4,36,3
27,17,83,676,769,4,83,3
27,17,83,676,769,4,87,7
27,8,38,388,769,4,65,5
27,8,450,359,769,4,34,3
27,2,67,44,769,4,302,4
27,12,10,518,769,4,62,6
27,17,83,676,769,4,4,4
27,11,70,485,769,4,30,6
27,12,10,518,769,4,53,3
27,8,450,359,769,4,54,4
27,2,32,95,769,4,237,2
27,5,4,222,769,4,41,5
27,13,47,570,769,4,1,1
27,8,450,359,769,4,43,3
27,8,450,359,769,4,60,1
27,13,47,570,769,4,8,2
27,5,69,253,769,4,126,1
27,12,10,518,769,4,68,5
27,2,67,44,769,4,249,3
27,2,67,44,769,4,4,5
27,5,69,253,769,4,96,1
27,8,38,388,769,4,56,5
27,5,69,253,769,4,60,2
27,13,47,570,769,4,34,6
27,12,10,518,769,4,29,6
27,5,4,222,769,4,106,6
27,5,69,253,769,4,85,7
27,8,38,388,769,4,59,4
27,5,69,253,769,4,74,7
27,12,10,518,769,4,66,7
27,8,450,359,769,4,4,2
27,2,67,44,769,4,16,1
27,17,83,676,769,4,85,2
27,2,67,44,769,4,179,1
27,11,70,485,769,4,52,7
27,12,10,518,769,4,13,2
27,5,4,222,769,4,8,2
27,17,83,676,769,4,78,2
27,13,47,570,769,4,64,5
27,12,10,518,769,4,2,7
27,11,70,485,769,4,57,7
27,5,4,222,769,4,74,2
27,11,70,485,769,4,12,6
27,12,10,518,769,4,82,5
27,13,47,570,769,4,38,2
27,2,67,44,769,4,198,6
27,12,10,518,769,4,28,2
27,2,32,95,769,4,215,7
27,12,10,518,769,4,36,7
27,11,70,485,769,4,53,5
27,17,83,676,769,4,35,1
27,12,10,518,769,4,58,1
27,8,450,359,769,4,83,1
27,5,69,253,769,4,16,6
27,2,67,44,769,4,182,2
27,11,70,485,769,4,7,7
27,5,4,222,769,4,84,2
27,11,70,485,769,4,1,5
27,11,70,485,769,4,61,1
27,8,450,359,769,4,71,1
27,8,450,359,769,4,8,2
27,8,450,359,769,4,30,4
27,5,4,222,769,4,77,1
27,8,450,359,769,4,16,3
27,12,10,518,769,4,4,6
27,11,70,485,769,4,35,2
27,17,83,676,769,4,3,1
27,11,70,485,769,4,56,1
27,11,70,485,769,4,59,4
27,2,67,44,769,4,332,3
27,5,4,222,769,4,120,3
27,11,70,485,769,4,47,1
27,10,6,478,770,4,104,7
27,2,92,99,770,4,50,2
27,9,15,436,770,4,10,6
27,2,92,99,770,4,117,6
27,2,92,99,770,4,39,3
27,2,92,99,770,4,62,2
27,5,91,236,770,4,77,6
27,5,91,236,770,4,127,5
27,9,15,436,770,4,51,1
27,10,6,478,770,4,42,1
27,16,82,661,770,4,41,6
27,10,6,478,770,4,58,7
27,2,92,99,770,4,43,2
27,1,607,23,770,4,158,7
27,8,132,365,770,4,98,5
27,8,132,365,770,4,86,3
27,1,607,23,770,4,289,5
27,5,120,264,770,4,84,1
27,10,6,478,770,4,85,4
27,1,607,23,770,4,80,2
27,14,42,597,770,4,33,3
27,8,132,365,770,4,53,3
27,5,120,264,770,4,101,1
27,1,607,23,770,4,251,3
27,2,92,99,770,4,42,6
27,6,24,303,770,4,37,5
27,2,92,99,770,4,30,1
27,6,24,303,770,4,115,4
27,2,92,99,770,4,79,2
27,12,211,555,770,4,56,5
27,6,24,303,770,4,24,4
27,8,132,365,770,4,76,4
27,5,120,264,770,4,99,5
27,5,120,264,770,4,22,1
27,9,15,436,770,4,45,1
27,12,211,555,770,4,25,2
27,5,91,236,770,4,72,1
27,8,132,365,770,4,45,5
27,5,91,236,770,4,18,3
27,14,42,597,770,4,43,3
27,4,84,161,770,4,10,5
27,8,132,365,770,4,34,3
27,16,82,661,770,4,32,4
27,5,120,264,770,4,43,7
27,14,42,597,770,4,46,5
27,5,91,236,770,4,115,3
